TASK,TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
ENC,268,1000,4,4,LOC,ERP,1,2,stimuli/fractals/112a.jpg,-0.385170002,-0.23091181,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,stimuli/fractals/112c.jpg,-0.385170002,-0.23091181,-0.336250608,0.30157973,-0.098417755,-0.267900172,0.169313175,0.142398635
ENC,269,500,4,4,LOC,LLP,1,6,stimuli/fractals/117b.jpg,0.193931699,-0.036089893,stimuli/fractals/117b.jpg,stimuli/fractals/117a.jpg,stimuli/fractals/117c.jpg,0.193931699,-0.036089893,-0.004952773,-0.403838183,0.267253574,0.338387364,-0.382120746,0.133190701
ENC,270,3000,4,4,LOC,LLP,2,0,stimuli/fractals/95b.jpg,-0.37835974,0.221284644,stimuli/fractals/95b.jpg,stimuli/fractals/95c.jpg,stimuli/fractals/95a.jpg,-0.24942555,-0.307538628,-0.37835974,0.221284644,-0.325786692,0.29141202,0.109360814,0.393757898
ENC,271,5000,4,4,LOC,ERP,2,0,stimuli/fractals/112a.jpg,-0.385170002,-0.23091181,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,stimuli/fractals/112c.jpg,-0.385170002,-0.23091181,-0.336250608,0.30157973,-0.098417755,-0.267900172,0.169313175,0.142398635
ENC,272,3000,4,4,LOC,LLP,1,4,stimuli/fractals/56b.jpg,0.157454398,-0.397081613,stimuli/fractals/56b.jpg,stimuli/fractals/56a.jpg,stimuli/fractals/56c.jpg,0.157454398,-0.397081613,0.372271743,-0.267354155,0.06717454,-0.010388215,-0.383529635,0.252516196
ENC,273,4000,4,4,LOC,ERP,2,0,stimuli/fractals/4c.jpg,0.174538679,-0.044625776,stimuli/fractals/4c.jpg,stimuli/fractals/4a.jpg,stimuli/fractals/4b.jpg,0.174538679,-0.044625776,0.071807206,0.311443498,0.10901298,-0.409141546,-0.350261763,-0.057469683
ENC,274,1000,4,4,LOC,LLP,1,3,stimuli/fractals/5c.jpg,-0.17012639,-0.309637333,stimuli/fractals/5c.jpg,stimuli/fractals/5b.jpg,stimuli/fractals/5a.jpg,-0.17012639,-0.309637333,-0.315342504,0.242503962,-0.335402103,0.028731866,0.291347751,0.359097046
ENC,275,1000,4,4,LOC,LLP,1,6,stimuli/fractals/48a.jpg,0.074110645,0.305553042,stimuli/fractals/48a.jpg,stimuli/fractals/48b.jpg,stimuli/fractals/48c.jpg,0.074110645,0.305553042,0.30884737,-0.07886936,-0.045450634,-0.225161267,-0.209769453,-0.383491897
ENC,276,6000,4,4,LOC,LLP,2,0,stimuli/fractals/117b.jpg,-0.004952773,-0.403838183,stimuli/fractals/117b.jpg,stimuli/fractals/117a.jpg,stimuli/fractals/117c.jpg,0.193931699,-0.036089893,-0.004952773,-0.403838183,0.267253574,0.338387364,-0.382120746,0.133190701
ENC,277,4000,4,4,LOC,LLP,2,0,stimuli/fractals/56b.jpg,0.372271743,-0.267354155,stimuli/fractals/56b.jpg,stimuli/fractals/56a.jpg,stimuli/fractals/56c.jpg,0.157454398,-0.397081613,0.372271743,-0.267354155,0.06717454,-0.010388215,-0.383529635,0.252516196
ENC,278,3000,4,4,LOC,LLP,2,0,stimuli/fractals/5c.jpg,-0.315342504,0.242503962,stimuli/fractals/5c.jpg,stimuli/fractals/5b.jpg,stimuli/fractals/5a.jpg,-0.17012639,-0.309637333,-0.315342504,0.242503962,-0.335402103,0.028731866,0.291347751,0.359097046
ENC,279,2000,4,4,LOC,LLP,1,1,stimuli/fractals/70b.jpg,0.177301315,0.146198697,stimuli/fractals/70b.jpg,stimuli/fractals/70a.jpg,stimuli/fractals/70c.jpg,0.177301315,0.146198697,0.379739957,0.363402236,-0.01059051,-0.256291062,-0.320627465,0.187494478
ENC,280,6000,4,4,LOC,LLP,1,2,stimuli/fractals/105c.jpg,0.193331161,-0.247057436,stimuli/fractals/105c.jpg,stimuli/fractals/105a.jpg,stimuli/fractals/105b.jpg,0.193331161,-0.247057436,0.38293014,0.114745929,-0.066924421,-0.122863503,-0.176153239,0.328753122
ENC,281,3000,4,4,LOC,LLP,2,0,stimuli/fractals/70b.jpg,0.379739957,0.363402236,stimuli/fractals/70b.jpg,stimuli/fractals/70a.jpg,stimuli/fractals/70c.jpg,0.177301315,0.146198697,0.379739957,0.363402236,-0.01059051,-0.256291062,-0.320627465,0.187494478
ENC,282,8000,4,4,LOC,LLP,2,0,stimuli/fractals/48a.jpg,0.30884737,-0.07886936,stimuli/fractals/48a.jpg,stimuli/fractals/48b.jpg,stimuli/fractals/48c.jpg,0.074110645,0.305553042,0.30884737,-0.07886936,-0.045450634,-0.225161267,-0.209769453,-0.383491897
ENC,283,2000,4,4,LOC,LLP,2,0,stimuli/fractals/105c.jpg,0.38293014,0.114745929,stimuli/fractals/105c.jpg,stimuli/fractals/105a.jpg,stimuli/fractals/105b.jpg,0.193331161,-0.247057436,0.38293014,0.114745929,-0.066924421,-0.122863503,-0.176153239,0.328753122
ENC,284,1000,4,4,LOC,ERP,1,4,stimuli/fractals/61b.jpg,-0.009887115,0.053897353,stimuli/fractals/61b.jpg,stimuli/fractals/61c.jpg,stimuli/fractals/61a.jpg,-0.009887115,0.053897353,-0.280996306,0.360175081,-0.260833916,0.223046006,0.384521613,-0.411589546
ENC,285,1000,4,4,LOC,LLP,1,2,stimuli/fractals/45a.jpg,0.298888504,0.014124558,stimuli/fractals/45a.jpg,stimuli/fractals/45b.jpg,stimuli/fractals/45c.jpg,0.298888504,0.014124558,0.36717439,-0.35844009,0.137376548,-0.327464018,-0.311894146,-0.344539323
ENC,286,2000,4,4,LOC,ERP,1,4,stimuli/fractals/88c.jpg,-0.295329841,0.271926324,stimuli/fractals/88c.jpg,stimuli/fractals/88a.jpg,stimuli/fractals/88b.jpg,-0.295329841,0.271926324,-0.346356089,-0.132733407,-0.236025722,-0.195700847,0.135850197,-0.407558636
ENC,287,1000,4,4,LOC,LLP,1,2,stimuli/fractals/63a.jpg,-0.097794277,0.011559957,stimuli/fractals/63a.jpg,stimuli/fractals/63b.jpg,stimuli/fractals/63c.jpg,-0.097794277,0.011559957,-0.383487292,0.342068279,0.175405116,-0.207111769,0.364811799,0.184257111
ENC,288,500,4,4,LOC,LLP,2,0,stimuli/fractals/45a.jpg,0.36717439,-0.35844009,stimuli/fractals/45a.jpg,stimuli/fractals/45b.jpg,stimuli/fractals/45c.jpg,0.298888504,0.014124558,0.36717439,-0.35844009,0.137376548,-0.327464018,-0.311894146,-0.344539323
ENC,289,1000,4,4,LOC,ERP,2,0,stimuli/fractals/61b.jpg,-0.009887115,0.053897353,stimuli/fractals/61b.jpg,stimuli/fractals/61c.jpg,stimuli/fractals/61a.jpg,-0.009887115,0.053897353,-0.280996306,0.360175081,-0.260833916,0.223046006,0.384521613,-0.411589546
ENC,290,3000,4,4,LOC,LLP,2,0,stimuli/fractals/63a.jpg,-0.383487292,0.342068279,stimuli/fractals/63a.jpg,stimuli/fractals/63b.jpg,stimuli/fractals/63c.jpg,-0.097794277,0.011559957,-0.383487292,0.342068279,0.175405116,-0.207111769,0.364811799,0.184257111
ENC,291,3000,4,4,LOC,ERP,2,0,stimuli/fractals/88c.jpg,-0.295329841,0.271926324,stimuli/fractals/88c.jpg,stimuli/fractals/88a.jpg,stimuli/fractals/88b.jpg,-0.295329841,0.271926324,-0.346356089,-0.132733407,-0.236025722,-0.195700847,0.135850197,-0.407558636
ENC,292,2000,4,4,LOC,LLP,1,6,stimuli/fractals/94b.jpg,0.19592737,0.344906757,stimuli/fractals/94b.jpg,stimuli/fractals/94a.jpg,stimuli/fractals/94c.jpg,0.19592737,0.344906757,0.364117673,0.090350677,-0.003391621,0.175224178,-0.366317728,0.048766132
ENC,293,1000,4,4,LOC,ERP,1,3,stimuli/fractals/118c.jpg,0.259275484,0.14813514,stimuli/fractals/118c.jpg,stimuli/fractals/118a.jpg,stimuli/fractals/118b.jpg,0.259275484,0.14813514,0.25881425,-0.227339752,0.178991127,-0.251780506,-0.329340646,0.337430842
ENC,294,5000,4,4,LOC,LLP,1,6,stimuli/fractals/35c.jpg,0.297992987,-0.206257858,stimuli/fractals/35c.jpg,stimuli/fractals/35b.jpg,stimuli/fractals/35a.jpg,0.297992987,-0.206257858,0.083112063,0.241683041,0.12707046,0.16013661,-0.372891309,-0.313596423
ENC,295,7000,4,4,LOC,LLP,1,2,stimuli/fractals/26a.jpg,0.026027668,0.089073767,stimuli/fractals/26a.jpg,stimuli/fractals/26b.jpg,stimuli/fractals/26c.jpg,0.026027668,0.089073767,0.327154296,0.103114119,0.199387807,0.294597493,-0.378825651,-0.363188997
ENC,296,1000,4,4,LOC,BL,0,0,stimuli/fractals/75c.jpg,-0.152049015,0.402125425,stimuli/fractals/75c.jpg,stimuli/fractals/75b.jpg,stimuli/fractals/75a.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,297,4000,4,4,LOC,ERP,2,0,stimuli/fractals/118c.jpg,-0.152049015,0.402125425,stimuli/fractals/118c.jpg,stimuli/fractals/118a.jpg,stimuli/fractals/118b.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,298,1000,4,4,LOC,LLP,2,0,stimuli/fractals/26a.jpg,0.327154296,0.103114119,stimuli/fractals/26a.jpg,stimuli/fractals/26b.jpg,stimuli/fractals/26c.jpg,0.026027668,0.089073767,0.327154296,0.103114119,0.199387807,0.294597493,-0.378825651,-0.363188997
ENC,299,3000,4,4,LOC,LLP,2,0,stimuli/fractals/94b.jpg,0.364117673,0.090350677,stimuli/fractals/94b.jpg,stimuli/fractals/94a.jpg,stimuli/fractals/94c.jpg,0.19592737,0.344906757,0.364117673,0.090350677,-0.003391621,0.175224178,-0.366317728,0.048766132
ENC,300,1000,4,4,LOC,LLP,1,2,stimuli/fractals/167a.jpg,-0.268911789,-0.329578702,stimuli/fractals/167a.jpg,stimuli/fractals/167c.jpg,stimuli/fractals/167b.jpg,-0.268911789,-0.329578702,-0.368041914,0.280037183,-0.042788812,-0.009846924,0.339665214,0.371529764
ENC,301,500,4,4,LOC,LLP,2,0,stimuli/fractals/35c.jpg,0.083112063,0.241683041,stimuli/fractals/35c.jpg,stimuli/fractals/35b.jpg,stimuli/fractals/35a.jpg,0.297992987,-0.206257858,0.083112063,0.241683041,0.12707046,0.16013661,-0.372891309,-0.313596423
ENC,302,1000,4,4,LOC,LLP,1,1,stimuli/fractals/124c.jpg,-0.010758963,0.192375057,stimuli/fractals/124c.jpg,stimuli/fractals/124b.jpg,stimuli/fractals/124a.jpg,-0.010758963,0.192375057,0.178147306,-0.159860031,-0.082426613,-0.320605579,-0.389935233,-0.34385364
ENC,303,3000,4,4,LOC,LLP,2,0,stimuli/fractals/167a.jpg,-0.368041914,0.280037183,stimuli/fractals/167a.jpg,stimuli/fractals/167c.jpg,stimuli/fractals/167b.jpg,-0.268911789,-0.329578702,-0.368041914,0.280037183,-0.042788812,-0.009846924,0.339665214,0.371529764
ENC,304,3000,4,4,LOC,LLP,2,0,stimuli/fractals/124c.jpg,0.178147306,-0.159860031,stimuli/fractals/124c.jpg,stimuli/fractals/124b.jpg,stimuli/fractals/124a.jpg,-0.010758963,0.192375057,0.178147306,-0.159860031,-0.082426613,-0.320605579,-0.389935233,-0.34385364
